loan_id,origination_date,state,credit_tier,loan_amount,system_size_kw,loan_term_months,interest_rate,monthly_payment,installer_partner,cents_per_watt_of_solar_electricity,cents_per_watt_of_utility_electricity,is_delinquent,days_past_due
L0804,2024-07-09,NY,A,14232,4,240,4.53,90.31,"BrightPath Solar",14.13,19.04,TRUE,54
L0805,2024-07-23,MA,C,32019,8,240,12.34,360.28,"SunPro Electric",17.32,23.66,FALSE,0
L0806,2024-12-28,TX,B,21975,7,300,7.56,163.29,"TerraWatt Installations",11.48,11.85,FALSE,0
L0807,2024-10-19,NJ,C,19585,6.5,240,11.45,208.21,"BrightPath Solar",15.6,15.72,TRUE,60
L0808,2024-11-26,TX,B,32471,10.2,240,9.34,299.19,"SunPro Electric",9.59,10.8,FALSE,0
L0809,2024-10-25,NY,A,33263,9,300,4.5,184.94,"Apex Solar Co",11.75,23.88,FALSE,0
L0810,2024-10-21,NY,C,18389,6.2,300,11.1,181.58,"GreenRoof Energy",17.53,17.5,FALSE,0
L0811,2024-11-09,NJ,A,22092,7.8,300,4.1,117.78,"BrightPath Solar",11.44,12.88,TRUE,180
L0812,2024-10-17,NJ,B,26349,8.5,240,6.2,191.85,"BrightPath Solar",16.1,16.63,FALSE,0
L0813,2024-10-03,TX,B,15889,5,180,8.09,152.67,"GreenRoof Energy",13.14,9.97,FALSE,0
L0814,2024-12-12,NJ,B,39430,9.8,240,7.14,308.95,"Apex Solar Co",13.73,16.79,FALSE,0
L0815,2024-10-29,CT,B,29113,8.9,180,7.23,265.45,"TerraWatt Installations",14.39,23.84,FALSE,0
L0816,2024-11-28,AZ,B,34976,10,240,7.8,288.22,"GreenRoof Energy",12.85,16.34,FALSE,0
L0817,2024-12-22,CA,A,41040,11,240,6.67,310.02,"TerraWatt Installations",9.48,28.61,FALSE,0
L0818,2024-10-02,NJ,A,22472,7.2,300,5.9,143.35,"BrightPath Solar",14.78,19.95,FALSE,0
L0819,2024-10-25,TX,C,37927,11.6,180,10.73,424.66,"SunPro Electric",12.68,11.23,FALSE,0
L0820,2024-10-24,CO,B,24945,6.9,300,6.29,165.15,"BrightPath Solar",10.24,14.52,FALSE,0
L0821,2024-11-11,FL,C,34220,10.1,180,10.99,388.71,"Apex Solar Co",13.27,12.81,TRUE,32
L0822,2024-12-10,CA,B,14933,5,240,6.35,110.05,"TerraWatt Installations",14.12,22.06,FALSE,0
L0823,2024-10-16,FL,C,43182,10.5,240,10.36,427.06,"GreenRoof Energy",14.9,14.08,FALSE,0
L0824,2024-12-25,NC,A,39199,8.7,240,4.88,256.08,"TerraWatt Installations",9.15,10.1,FALSE,0
L0825,2024-11-21,TX,A,49525,13.8,300,5.55,305.63,"Apex Solar Co",9.88,12.19,FALSE,0
L0826,2024-12-21,CO,A,35797,9.8,240,5.25,241.28,"GreenRoof Energy",11.79,15.18,FALSE,0
L0827,2024-12-01,CA,A,48078,11.3,240,5.21,322.86,"GreenRoof Energy",13.64,20.48,FALSE,0
L0828,2024-10-23,FL,A,39814,10,240,6.76,303.05,"TerraWatt Installations",15.21,14.52,FALSE,0
L0829,2024-12-10,CA,A,39318,11.6,300,5.6,243.75,"Apex Solar Co",11.39,25.17,FALSE,0
L0830,2024-10-20,TX,A,25592,7.3,180,4.95,201.73,"Apex Solar Co",10.49,12.44,FALSE,0
L0831,2024-11-06,CA,A,35185,9.9,240,6.16,255.32,"TerraWatt Installations",10.68,28.04,FALSE,0
L0832,2024-12-02,NC,C,24424,7.5,180,10.84,275.18,"BrightPath Solar",10.69,9.84,FALSE,0
L0833,2024-11-23,CA,A,20346,5.7,300,6.41,136.21,"BrightPath Solar",11.74,27.83,FALSE,0
L0834,2024-12-26,FL,C,21246,6.4,240,10.4,210.71,"BrightPath Solar",11.86,15.49,FALSE,0
L0835,2024-12-08,NJ,A,60311,14.2,120,7.02,700.83,"GreenRoof Energy",10.97,17.73,FALSE,0
L0836,2024-12-03,CT,B,29089,8.3,300,7.96,223.83,"GreenRoof Energy",13.84,21.82,FALSE,0
L0837,2024-11-29,NY,A,26338,8.2,240,5.35,178.96,"Apex Solar Co",10.3,20.47,FALSE,0
L0838,2024-10-20,NJ,A,48754,13.2,240,3.74,288.8,"BrightPath Solar",11.36,20.92,FALSE,0
L0839,2024-11-20,FL,B,43738,11.8,300,8.19,343.21,"SunPro Electric",13.67,13.87,FALSE,0
L0840,2024-11-21,CA,B,21638,6.8,120,7.31,254.66,"Apex Solar Co",11.57,23.45,FALSE,0
L0841,2024-10-23,AZ,A,33532,10.6,300,6.02,216.38,"TerraWatt Installations",11.02,12.66,FALSE,0
L0842,2024-11-12,TX,B,22720,6.9,240,6.61,170.88,"TerraWatt Installations",10.01,14.07,FALSE,0
L0843,2024-10-16,FL,B,27465,7.9,180,9.29,283.36,"BrightPath Solar",14.39,12.58,TRUE,80
L0844,2024-10-11,CA,A,28504,7.9,300,4.94,165.63,"BrightPath Solar",12.73,25.51,FALSE,0
L0845,2024-12-30,CA,B,18903,5.8,300,8.52,152.44,"SunPro Electric",11.91,23.07,TRUE,47
L0846,2024-12-21,NC,C,35374,11.7,180,10.07,381.55,"Apex Solar Co",12.51,11.55,FALSE,0
L0847,2024-10-01,NY,C,25826,9.2,300,11.54,263.35,"SunPro Electric",16.14,25.92,FALSE,0
L0848,2024-11-12,NY,C,38300,8.9,180,11.2,440.12,"TerraWatt Installations",15.93,23.26,FALSE,0
L0849,2024-12-08,NY,B,34128,10.7,240,9.31,313.8,"SunPro Electric",14.45,22.98,FALSE,0
L0850,2024-11-02,NJ,A,64878,16,300,4.87,374.55,"GreenRoof Energy",13.69,16.74,FALSE,0
L0851,2024-12-23,TX,A,22655,7,180,4.24,170.29,"BrightPath Solar",11.97,12.16,FALSE,0
L0852,2024-11-27,AZ,A,23817,6.9,300,5.41,144.99,"SunPro Electric",11.78,13.13,FALSE,0
L0853,2024-11-12,CT,A,31849,8.8,300,6.38,212.67,"TerraWatt Installations",11.11,22.84,FALSE,0
L0854,2024-11-27,TX,C,47113,11.3,300,10.06,430.08,"Apex Solar Co",17.3,15.39,FALSE,0
L0855,2024-12-18,CA,A,56696,14.8,240,3.65,333.25,"TerraWatt Installations",8.68,23.86,FALSE,0
L0856,2024-12-23,FL,B,43533,13,300,8.66,355.3,"GreenRoof Energy",12.7,11.74,FALSE,0
L0857,2024-10-17,NJ,A,42526,12.1,240,5.06,282.13,"Apex Solar Co",12.78,14.58,FALSE,0
L0858,2024-12-13,CA,A,17566,4.9,300,4.29,95.6,"BrightPath Solar",11.1,26.39,FALSE,0
L0859,2024-12-29,TX,C,29335,7.4,240,9.46,272.65,"SunPro Electric",11.28,13.81,FALSE,0
L0860,2024-10-29,NJ,C,17504,5.1,180,11.27,201.96,"SunPro Electric",16.41,17.41,FALSE,0
L0861,2024-11-19,NC,B,26016,7.2,180,7.85,246.35,"Apex Solar Co",8.97,11.01,FALSE,0
L0862,2024-11-24,AZ,A,40573,10.2,240,4.97,267.06,"SunPro Electric",5.02,9.77,FALSE,0
L0863,2024-12-29,CO,A,33916,10.3,300,4.78,193.9,"TerraWatt Installations",10.96,11.08,FALSE,0
L0864,2024-11-07,CA,C,25997,7.7,240,10.62,261.63,"Apex Solar Co",13.97,24.04,FALSE,0
L0865,2024-10-05,TX,A,39244,10.4,300,4.1,209.3,"GreenRoof Energy",8.72,15.32,FALSE,0
L0866,2024-10-30,CA,B,27697,6,240,7.36,220.8,"GreenRoof Energy",10.36,23.99,FALSE,0
L0867,2024-12-02,AZ,A,27611,8,240,6.02,198.19,"TerraWatt Installations",5.17,20.09,FALSE,0
L0868,2024-11-18,TX,A,36543,8.8,120,4.77,383.55,"TerraWatt Installations",10.59,11.74,FALSE,0
L0869,2024-12-01,NY,B,32104,10.8,240,5.65,223.52,"BrightPath Solar",13.67,19.85,FALSE,0
L0870,2024-10-23,MA,B,32159,8.1,120,8.04,390.89,"GreenRoof Energy",15.99,17.4,FALSE,0
L0871,2024-11-11,CO,C,31304,8.1,240,11.21,327.6,"GreenRoof Energy",14.7,14.81,FALSE,0
L0872,2024-12-23,CT,A,36683,10,240,4.97,241.42,"BrightPath Solar",12.02,21.34,FALSE,0
L0873,2024-12-06,AZ,B,37009,10.8,180,6.96,331.75,"TerraWatt Installations",13.33,15.29,FALSE,0
L0874,2024-12-06,AZ,A,50370,13.5,180,5.5,411.66,"BrightPath Solar",9.14,14.81,FALSE,0
L0875,2024-10-01,NY,A,20222,6.6,240,5.23,136.01,"GreenRoof Energy",14.49,19.8,FALSE,0
L0876,2024-10-18,MA,C,33411,9.4,180,10.29,365.01,"TerraWatt Installations",16.58,25.19,TRUE,180
L0877,2024-10-26,FL,A,46234,10.3,180,4.63,356.76,"SunPro Electric",11.15,9.18,FALSE,0
L0878,2024-11-03,AZ,B,34686,11,240,8.6,303.32,"TerraWatt Installations",10.75,12.48,FALSE,0
L0879,2024-10-27,FL,A,59977,15.1,300,4,316.42,"Apex Solar Co",11.43,8.57,FALSE,0
L0880,2024-12-14,MA,A,36672,10.2,300,5.73,230.22,"TerraWatt Installations",10.87,23.55,FALSE,0
L0881,2024-12-06,AZ,B,27365,8.7,240,6.7,207.25,"Apex Solar Co",11.47,9.72,FALSE,0
L0882,2024-12-25,FL,A,48511,11.9,240,5.13,323.72,"TerraWatt Installations",9.63,13.57,FALSE,0
L0883,2024-12-19,TX,A,42954,11.7,300,5.74,270.05,"BrightPath Solar",10.47,13.22,FALSE,0
L0884,2024-10-14,CA,B,27419,10.2,240,7.46,220.14,"GreenRoof Energy",13.54,25.82,FALSE,0
L0885,2024-10-19,CA,A,41522,11.8,300,4.99,242.48,"SunPro Electric",12.81,22.53,FALSE,0
L0886,2024-11-12,TX,B,51829,14,240,6.34,381.68,"SunPro Electric",7.69,12.16,FALSE,0
L0887,2024-11-12,MA,A,35938,9.7,180,3.91,264.21,"GreenRoof Energy",15.53,23.06,FALSE,0
L0888,2024-12-25,FL,B,36687,11.6,180,8.05,351.69,"BrightPath Solar",13.48,12.71,FALSE,0
L0889,2024-12-17,TX,C,30934,9.7,240,11.11,321.65,"GreenRoof Energy",12.29,14.66,FALSE,0
L0890,2024-12-11,FL,A,38226,11.7,240,5.66,266.38,"BrightPath Solar",9.41,9.13,FALSE,0
L0891,2024-11-07,NY,A,22478,6,300,4.63,126.58,"BrightPath Solar",15.09,22.33,FALSE,0
L0892,2024-10-22,FL,B,48966,12.2,240,8.44,423.12,"SunPro Electric",13.87,14.04,FALSE,0
L0893,2024-12-02,FL,C,29620,9.4,300,10.72,284.43,"TerraWatt Installations",10.75,14.43,TRUE,82
L0894,2024-11-28,NY,A,35750,9.8,240,4.65,228.99,"BrightPath Solar",14.01,21.8,FALSE,0
L0895,2024-10-28,FL,A,39772,11.8,240,5.07,263.99,"SunPro Electric",8.65,15.53,TRUE,163
L0896,2024-11-09,NC,C,30796,11.2,300,11.42,311.31,"BrightPath Solar",17.12,12.02,FALSE,0
L0897,2024-10-07,FL,A,27369,7.3,180,4.99,216.35,"GreenRoof Energy",9.79,12.71,FALSE,0
L0898,2024-10-03,FL,A,18759,7.1,180,6.36,162,"SunPro Electric",14.07,13.57,TRUE,34
L0899,2024-12-11,CA,A,35067,8.9,180,5.22,281.36,"Apex Solar Co",9.9,22.28,FALSE,0
L0900,2024-11-28,CA,A,42408,11.5,300,5.25,254.09,"TerraWatt Installations",8.54,23.94,FALSE,0
L0901,2024-10-29,TX,B,32454,9,240,7.44,260.18,"GreenRoof Energy",10.07,7,FALSE,0
L0902,2024-11-20,TX,B,20877,7.6,180,8.09,200.54,"BrightPath Solar",12.01,11.3,FALSE,0
L0903,2024-10-05,TX,A,23063,5.3,180,5.28,185.76,"TerraWatt Installations",11.39,13.44,FALSE,0
L0904,2024-11-26,TX,C,30845,8.2,240,11.63,331.63,"Apex Solar Co",13.72,13.74,FALSE,0
L0905,2024-10-25,AZ,A,21669,7.2,300,4.8,124.16,"BrightPath Solar",10.67,14.05,FALSE,0
L0906,2024-11-19,NY,B,27312,8.6,240,8.58,238.35,"Apex Solar Co",15.03,19,FALSE,0
L0907,2024-12-17,FL,B,40351,10.6,240,6.61,303.58,"GreenRoof Energy",13.47,12.62,FALSE,0
L0908,2024-11-22,CO,A,38953,9.8,180,5.14,310.92,"SunPro Electric",13.97,13,FALSE,0
L0909,2024-12-15,AZ,A,50248,11.8,300,4.88,290.19,"SunPro Electric",11.68,15.52,FALSE,0
L0910,2024-12-25,AZ,B,31004,7.7,180,7.84,293.43,"SunPro Electric",12.41,15.25,TRUE,85
L0911,2024-11-16,TX,A,47633,12.8,120,6.33,536.75,"BrightPath Solar",9.77,9.96,FALSE,0
L0912,2024-12-02,TX,A,48844,14.3,180,4.89,383.41,"SunPro Electric",11.3,12.67,FALSE,0
L0913,2024-12-13,CA,A,29670,8.7,240,3.68,174.8,"BrightPath Solar",12.95,22.35,FALSE,0
L0914,2024-10-26,TX,B,24603,7.8,180,7.43,227.13,"GreenRoof Energy",10.25,10.78,FALSE,0
L0915,2024-10-27,NC,A,30966,10.2,240,5.74,217.22,"SunPro Electric",12.26,14.01,FALSE,0
L0916,2024-11-10,NC,A,27046,8.2,240,5.24,182.02,"TerraWatt Installations",8.64,13.65,FALSE,0
L0917,2024-12-26,NC,C,23606,5.9,180,12.21,286.58,"BrightPath Solar",14.43,8.55,TRUE,54
L0918,2024-12-14,NY,B,15451,4.7,240,8.05,129.74,"GreenRoof Energy",13.12,17.41,FALSE,0
L0919,2024-10-01,NJ,A,31837,11.4,300,5.17,189.23,"SunPro Electric",14.65,19.07,FALSE,0
L0920,2024-11-26,NY,A,28401,7.7,240,7.28,224.91,"GreenRoof Energy",10.12,19.15,FALSE,0
L0921,2024-12-30,CA,C,38468,9.7,300,11.72,397.16,"TerraWatt Installations",12.37,21.23,FALSE,0
L0922,2024-11-03,NJ,B,35104,9.6,120,8.54,435.93,"BrightPath Solar",15.97,18.91,FALSE,0
L0923,2024-10-14,CO,A,37147,12.5,240,4.71,239.15,"GreenRoof Energy",8.41,18.79,FALSE,0
L0924,2024-10-09,AZ,B,32970,8.6,180,5.8,274.69,"GreenRoof Energy",11.06,12.42,TRUE,139
L0925,2024-11-03,FL,A,24910,6.3,240,4.29,154.77,"TerraWatt Installations",8.59,10.25,FALSE,0
L0926,2024-10-24,NC,A,13653,4.6,300,4.78,78.08,"GreenRoof Energy",10.19,14.02,FALSE,0
L0927,2024-12-28,NC,A,20069,5.8,240,4.36,125.5,"SunPro Electric",13.44,14.35,FALSE,0
L0928,2024-11-14,NY,C,32274,9.8,300,10.4,302.52,"BrightPath Solar",17.04,23.31,TRUE,87
L0929,2024-11-11,CA,A,17248,5.2,240,6.05,124.04,"SunPro Electric",9.57,24.11,FALSE,0
L0930,2024-11-02,NY,A,32939,8.9,300,4.31,179.55,"SunPro Electric",14.44,18.3,FALSE,0
L0931,2024-12-03,CO,C,32382,9.7,240,10.85,330.97,"Apex Solar Co",12.18,15.18,FALSE,0
L0932,2024-11-15,CA,A,18701,5.7,240,4.86,121.96,"Apex Solar Co",12.45,27.43,FALSE,0
L0933,2024-12-14,NJ,A,37648,9.8,300,4.52,209.73,"Apex Solar Co",9.99,20.37,FALSE,0
L0934,2024-11-18,MA,B,34774,8.3,300,6.01,224.25,"TerraWatt Installations",11.19,20.37,FALSE,0
L0935,2024-11-06,NY,A,38833,11.5,180,4.98,306.63,"SunPro Electric",12.43,16.53,FALSE,0
L0936,2024-10-18,CA,A,25668,8.2,240,4.46,161.83,"SunPro Electric",11.12,21.85,FALSE,0
L0937,2024-11-17,NJ,C,29584,8.5,180,10.91,334.57,"TerraWatt Installations",13.88,16.53,FALSE,0
L0938,2024-10-22,NJ,B,50469,12.6,300,6.96,355.35,"BrightPath Solar",16.02,13.78,TRUE,107
L0939,2024-11-01,NC,A,19864,5.5,120,4.77,208.45,"Apex Solar Co",9.17,10.56,FALSE,0
L0940,2024-10-23,CA,A,31277,8.4,240,4.85,203.85,"Apex Solar Co",10.42,24.94,FALSE,0
L0941,2024-12-19,CT,C,26805,9,180,11.3,309.74,"Apex Solar Co",17.18,21.23,FALSE,0
L0942,2024-11-29,NY,C,25739,6.6,300,11.09,253.99,"BrightPath Solar",16.67,19.67,FALSE,0
L0943,2024-11-21,AZ,B,44641,10.6,240,6.47,331.98,"SunPro Electric",8.05,11.15,FALSE,0
L0944,2024-10-11,TX,B,22231,6.6,180,6.09,188.66,"BrightPath Solar",11.27,13.56,FALSE,0
L0945,2024-10-20,AZ,B,41276,13.2,240,6.95,318.74,"SunPro Electric",7.36,13.2,FALSE,0
L0946,2024-10-09,NY,C,31456,10.3,180,12.09,379.37,"TerraWatt Installations",11.46,23.98,FALSE,0
L0947,2024-12-17,NJ,B,25636,7.5,120,6.92,296.55,"SunPro Electric",13.28,22.46,FALSE,0
L0948,2024-11-15,TX,A,17899,6.5,180,4.79,139.59,"BrightPath Solar",11.64,14.68,FALSE,0
L0949,2024-12-28,CA,C,38685,11.1,240,11.26,406.15,"GreenRoof Energy",13.42,27.44,FALSE,0
L0950,2024-11-08,NC,B,26994,6.7,240,6.55,201.98,"BrightPath Solar",12.61,14.51,FALSE,0
L0951,2024-12-08,FL,B,31617,9.6,180,7.81,298.69,"TerraWatt Installations",11.94,13.06,FALSE,0
L0952,2024-12-25,CO,A,30450,8.3,240,5.34,206.71,"BrightPath Solar",11.34,15.78,FALSE,0
L0953,2024-11-19,CO,B,35341,10.8,180,7.1,319.56,"SunPro Electric",12.48,15.13,FALSE,0
L0954,2024-11-19,CA,A,36417,9,300,4.2,196.34,"GreenRoof Energy",13.27,26.86,FALSE,0
L0955,2024-11-13,NC,B,32705,9,240,7.07,254.98,"GreenRoof Energy",10.41,10.32,FALSE,0
L0956,2024-11-19,CA,C,30100,9,240,11.52,321.48,"GreenRoof Energy",14.68,26.62,FALSE,0
L0957,2024-11-30,CA,A,35568,9.9,180,4.89,279.16,"BrightPath Solar",13.05,26,FALSE,0
L0958,2024-12-02,MA,C,18056,5.5,300,11.14,178.79,"SunPro Electric",19.82,21.58,TRUE,180
L0959,2024-12-16,NJ,C,17911,5.7,180,10.81,201.49,"Apex Solar Co",16.71,14.13,TRUE,180
L0960,2024-12-13,FL,C,24736,6.7,240,12.04,273.09,"GreenRoof Energy",16.34,15.3,FALSE,0
L0961,2024-12-22,NC,B,39067,13.6,240,6.32,287.18,"TerraWatt Installations",9.44,7.64,FALSE,0
L0962,2024-12-22,CO,B,18613,4.8,120,7.04,216.5,"Apex Solar Co",11.92,14.76,FALSE,0
L0963,2024-10-18,MA,A,24469,7.7,180,5.63,201.6,"Apex Solar Co",14.05,23.28,FALSE,0
L0964,2024-11-04,NY,A,25314,9.6,240,4.82,164.61,"BrightPath Solar",14.68,18.96,FALSE,0
L0965,2024-10-02,TX,A,31498,8.2,240,6.01,225.88,"Apex Solar Co",10.27,11.13,FALSE,0
L0966,2024-12-16,MA,A,21253,5.8,180,4.78,165.64,"GreenRoof Energy",11.44,25.02,FALSE,0
L0967,2024-12-07,MA,A,34782,9.1,240,4.35,217.24,"SunPro Electric",15.36,24.34,FALSE,0
L0968,2024-12-26,CA,A,35238,10.3,300,5.75,221.69,"TerraWatt Installations",12.51,25.47,FALSE,0
L0969,2024-11-07,TX,B,23061,9,180,6.9,205.97,"SunPro Electric",10.8,10.11,FALSE,0
L0970,2024-12-08,TX,B,35943,10.9,240,7.68,293.44,"GreenRoof Energy",8.91,12.51,FALSE,0
L0971,2024-12-12,MA,A,35372,10.5,300,5,206.84,"BrightPath Solar",16.14,25.06,FALSE,0
L0972,2024-11-25,CA,C,40578,11.5,240,11.53,433.54,"SunPro Electric",13.03,26,FALSE,0
L0973,2024-10-05,MA,B,33110,12,240,8.82,294.09,"SunPro Electric",18.83,26.16,FALSE,0
L0974,2024-10-17,AZ,C,33858,9.2,240,11.42,359.24,"Apex Solar Co",12.88,12.57,TRUE,40
L0975,2024-12-28,AZ,A,23642,6.1,240,4.74,152.69,"SunPro Electric",13.29,10.53,FALSE,0
L0976,2024-11-19,TX,A,34322,13.3,240,5.06,227.58,"SunPro Electric",8.91,9.77,FALSE,0
L0977,2024-12-02,CA,A,36818,11,240,4.06,224.23,"TerraWatt Installations",13.12,24.31,FALSE,0
L0978,2024-10-18,NJ,C,33714,9.8,180,11.27,388.82,"BrightPath Solar",13.21,16.99,FALSE,0
L0979,2024-11-02,TX,B,56633,14.6,120,7.71,678.49,"GreenRoof Energy",9.66,14.56,FALSE,0
L0980,2024-11-20,NJ,A,31035,8.6,180,4.66,239.9,"TerraWatt Installations",11.94,17.01,FALSE,0
L0981,2024-11-06,NY,C,15901,6.1,300,11.46,161.12,"BrightPath Solar",14.34,21.12,FALSE,0
L0982,2024-10-31,MA,A,25881,8.9,180,6.36,223.51,"SunPro Electric",10.43,23.41,FALSE,0
L0983,2024-11-01,NC,A,31299,9.4,300,3.2,151.62,"TerraWatt Installations",13.76,11.71,FALSE,0
L0984,2024-12-06,MA,A,21222,6.7,120,5.5,230.28,"SunPro Electric",15.68,20.49,FALSE,0
L0985,2024-11-15,NC,A,26446,8.5,300,4.75,150.75,"Apex Solar Co",14.54,11.72,FALSE,0
L0986,2024-12-29,CT,B,30628,9.5,180,7.44,282.83,"Apex Solar Co",15.58,22.52,FALSE,0
L0987,2024-11-02,NC,B,32073,9.2,240,6.39,237.12,"TerraWatt Installations",10.79,12.58,FALSE,0
L0988,2024-10-04,CO,C,14102,4,300,11.29,141.18,"GreenRoof Energy",12.79,13.8,FALSE,0
L0989,2024-10-23,AZ,A,27172,10.9,180,4.87,213.07,"BrightPath Solar",10.8,15.48,TRUE,62
L0990,2024-11-30,MA,C,20637,6.4,240,12.11,228.87,"BrightPath Solar",15.75,21.38,FALSE,0
L0991,2024-10-13,NC,B,18763,5.4,180,8.13,180.72,"TerraWatt Installations",11.01,10.96,FALSE,0
L0992,2024-10-29,FL,C,28267,8.7,180,10.39,310.59,"SunPro Electric",10.62,13.16,FALSE,0
L0993,2024-11-10,NC,B,33975,9.6,120,7.55,404.13,"TerraWatt Installations",13.06,10.96,FALSE,0
L0994,2024-12-20,AZ,B,35952,11.4,180,7.67,336.83,"BrightPath Solar",12.29,12.43,FALSE,0
L0995,2024-12-10,TX,A,37073,10.8,180,3.86,271.6,"Apex Solar Co",9.98,13.27,FALSE,0
L0996,2024-11-25,FL,A,12720,4.7,240,5.35,86.42,"SunPro Electric",9.73,11.8,FALSE,0
L0997,2024-10-15,AZ,A,42095,11.6,300,4.72,239.25,"SunPro Electric",10.96,14.38,FALSE,0
L0998,2024-12-27,TX,A,41561,10.7,240,4.17,255.65,"BrightPath Solar",10.9,13.05,FALSE,0
L0999,2024-12-13,CA,A,24476,8.9,300,5.23,146.34,"Apex Solar Co",13.67,24.24,FALSE,0
L1000,2024-12-07,CO,A,38927,10.9,300,4.16,209.02,"BrightPath Solar",10.29,10.8,FALSE,0
L1001,2024-10-23,FL,B,32815,9.5,240,7.65,267.34,"Apex Solar Co",14.04,11.1,FALSE,0
L1002,2024-10-09,NY,A,33036,8.8,180,5.07,262.38,"Apex Solar Co",11.61,21.96,FALSE,0
L1003,2024-10-04,MA,B,17927,5,240,7.91,148.89,"Apex Solar Co",15.12,23.55,FALSE,0
L1004,2024-12-24,NC,B,45938,11.4,300,8.35,365.35,"TerraWatt Installations",14.52,9.61,FALSE,0
L1005,2024-12-21,AZ,B,51481,12.7,240,6.95,397.53,"TerraWatt Installations",10,14.3,FALSE,0
L1006,2024-12-03,NC,C,27366,9.1,240,10.45,272.36,"SunPro Electric",8.64,9.22,FALSE,0
L1007,2024-12-28,NC,C,20373,5.4,300,10.1,186.58,"Apex Solar Co",10.61,9.74,TRUE,52
L1008,2024-12-21,CA,B,15215,5.4,300,6.23,100.16,"TerraWatt Installations",11.53,23.8,FALSE,0
L1009,2024-10-21,FL,C,44089,10.2,180,12.53,544.21,"GreenRoof Energy",15.93,11.2,TRUE,35
L1010,2024-10-04,FL,A,40196,10.5,180,4.59,309.36,"Apex Solar Co",9.24,15.58,FALSE,0
L1011,2024-12-29,NJ,A,27900,9.1,240,6.42,206.77,"GreenRoof Energy",12.56,18.14,FALSE,0
L1012,2024-10-13,NC,C,43691,11.9,240,10.98,450.48,"GreenRoof Energy",15.71,14.11,TRUE,166
L1013,2024-10-01,CA,C,35641,10.8,180,10.98,404.66,"TerraWatt Installations",14.43,26.16,FALSE,0
L1014,2024-12-24,NY,A,39986,11.9,180,6.63,351.08,"BrightPath Solar",12.73,19.38,FALSE,0
L1015,2024-10-12,FL,A,16442,4.8,240,5.49,113,"Apex Solar Co",12.93,9.86,FALSE,0
L1016,2024-10-16,CO,A,26694,7.6,180,5.05,211.83,"SunPro Electric",9.51,16.59,FALSE,0
L1017,2024-11-26,TX,A,20444,6.7,240,5.37,139.09,"BrightPath Solar",8.39,8.86,FALSE,0
L1018,2024-12-21,CA,A,50566,13.3,120,5.11,539.17,"Apex Solar Co",10.37,28.11,FALSE,0
L1019,2024-12-31,CT,A,31043,9.4,240,4.07,189.27,"Apex Solar Co",15.62,18.71,FALSE,0
L1020,2024-11-25,TX,A,35668,9.2,180,4.05,264.72,"BrightPath Solar",9.53,9.79,FALSE,0
L1021,2024-11-06,NY,A,32393,12.5,240,4.89,211.89,"BrightPath Solar",14.52,19.79,FALSE,0
L1022,2024-10-15,MA,A,42352,10.1,240,4.68,272.06,"GreenRoof Energy",14.67,25.02,FALSE,0
L1023,2024-12-02,NY,C,35409,11.2,240,11.13,368.69,"BrightPath Solar",15.08,20.76,FALSE,0
L1024,2024-10-26,TX,A,27518,7.3,180,5.21,220.69,"SunPro Electric",8.6,11.8,FALSE,0
L1025,2024-10-12,CA,C,40554,11.2,240,11.57,434.33,"SunPro Electric",15.64,23.84,FALSE,0
L1026,2024-11-20,NJ,B,28087,9.2,240,7.67,229.25,"TerraWatt Installations",13.23,20.63,FALSE,0
L1027,2024-10-14,TX,B,19530,6,180,8.73,194.92,"Apex Solar Co",7.5,14.4,FALSE,0
L1028,2024-12-10,MA,A,44717,10.8,240,5.38,304.52,"GreenRoof Energy",14.71,23.14,FALSE,0
L1029,2024-12-22,NJ,B,17542,6.6,300,7.52,129.82,"TerraWatt Installations",13.68,19.01,FALSE,0
L1030,2024-12-05,NJ,A,24962,7.1,240,4.13,152.93,"TerraWatt Installations",15.45,19.1,FALSE,0
L1031,2024-12-17,TX,C,38785,10.3,300,12.03,409.33,"TerraWatt Installations",9.77,13.85,FALSE,0
L1032,2024-11-01,CT,A,32141,8.2,300,4.65,181.31,"SunPro Electric",12.85,22.73,FALSE,0
L1033,2024-11-22,AZ,C,14979,4.8,180,11.96,179.41,"Apex Solar Co",13.65,14.07,TRUE,180
L1034,2024-12-19,FL,A,25395,8.7,300,4.99,148.3,"BrightPath Solar",9.49,13.24,FALSE,0
L1035,2024-10-25,MA,C,18503,5.9,240,9.36,170.77,"Apex Solar Co",16.5,19.01,FALSE,0
L1036,2024-12-28,NY,A,43149,12.9,240,4.99,284.57,"BrightPath Solar",12.9,24.58,FALSE,0
L1037,2024-10-22,NY,A,37653,10.2,240,4.41,236.35,"TerraWatt Installations",13.22,17.96,FALSE,0
L1038,2024-10-19,FL,A,22435,7.6,180,4.62,173.06,"GreenRoof Energy",11.01,13.09,FALSE,0
L1039,2024-11-02,NY,A,30877,7.9,180,4.14,230.64,"GreenRoof Energy",11.94,19.95,FALSE,0
L1040,2024-12-30,FL,A,38418,10.8,300,3.92,201.19,"BrightPath Solar",9.24,14.67,FALSE,0
L1041,2024-10-25,CO,A,23379,7.7,240,4.57,148.78,"TerraWatt Installations",8.65,12,FALSE,0
L1042,2024-12-24,TX,C,27899,9.4,240,10.72,282.69,"Apex Solar Co",10.49,12.87,TRUE,80
